mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.3129207070441433 0.08060220738357599 1.555999407759323 0.32125689345625874 0.4727253727771922 2.322627133804045 1.2328805445037665 0.3564429340989683
1.3400332952359542 0.11031156818950497 1.9107618419179415 0.28370866497562913 0.5600185844024193 2.8504090319233146 0.9847287502210973 0.37504936232346275
1.3404514220976922 0.0731517386786219 1.5855112960165503 0.343607790516122 0.2431151867062492 1.817611823499162 0.9202205710728721 0.7368105228939561
1.2875684755327348 0.05973907904681857 1.684812817899843 0.24565899695091026 0.29196414961444334 2.620894957123748 0.34653280198488895 0.6875805902355062
1.3362454191820776 0.04539745496097194 1.6327438657731044 0.4794130546114103 0.43707656331560335 2.8213689814363843 0.34909390285801184 0.5547630483002192
1.3386223602493161 0.04482183431569131 1.7319650667412525 0.29990731876732213 0.39479554515959153 1.812066584762552 1.453434223549593 0.47253252771090726
1.199698956178807 0.7583538531513456 1.3134098005338324 0.07543908990268994 0.2552196790880317 1.9055008954910706 0.2736572418814429 0.49767197861207363
1.2743442669977347 0.5698582137031936 1.3395627297990578 0.0583561796463087 0.07146357461076962 1.8415134308764314 0.45675667096380296 0.6465546125998854
1.3359944856012402 0.12801704593694066 1.9302937011465646 0.2895164238928558 0.6660303482607475 2.0554740896451835 0.33106102717299213 0.21765645288645244
1.200140738509769 0.5267701491701209 1.3343397309050822 0.09137671154305116 0.06686701662705427 1.6584878908776948 0.3186651234268343 0.739809234872864
1.3837264656814035 0.12017316125696019 1.7051350814594346 0.177282653946361 0.6368266968365303 1.8228736689189806 0.7828209749765429 0.27797371259657694
1.2740619783143434 0.04555281912770107 1.431150321501757 0.07072466457233467 0.23635396129421096 1.7340031061117092 0.17492288777383613 0.35893138471769137
1.2905669854069999 0.28633880448054205 1.3273940721670168 0.07714727869227259 0.1194643212820897 1.5315520828325155 0.3094799203359529 0.4926067875200746
1.3039250352397855 0.06559296357582332 1.5418118057860721 1.1911261795771637 0.5119799885263808 1.5585206657262614 0.2993381692919202 0.19156993154784754
1.387344377030042 0.08991891914243558 1.5615011028985473 0.3491672357086517 0.41195755106256915 2.8873856505954283 1.1703581658771558 0.5700029322792236
1.3144686171545796 0.09855920181295307 1.8142105955161614 0.3124924067774343 0.5195470860598457 2.8168086299843695 0.43096035294235124 0.4295903604866824
1.3663836942114707 0.08946236271722251 1.6353945502102158 0.3359287578900873 0.3449066203417295 2.0339318027777518 0.26676650156023607 0.5719544334340153
1.364892060548101 0.07166649346355061 1.8532066455269405 0.4294476106073201 0.6419843414858356 2.71109344282032 0.29341283713105826 0.34605173081264423
1.3613043984941753 0.07082149582299105 1.6654251197124883 0.14895538463276303 0.5229796030421306 1.8835788522870547 0.14885712291668934 0.35088173541115614
1.3282052744663173 0.042943860221392245 1.6025934246375786 0.3561666184133418 0.35254488616493684 2.59750649694226 1.6490876771720269 0.5208055390187742
1.3562111365097949 0.07051051883046633 1.675502458458865 0.36256654215606965 0.5210192652511265 2.6368678840221613 1.9611996416116242 0.31380078963336616
1.345062073258154 0.12078198274845926 1.6402190744855099 0.29495424238520523 0.6804667468798209 2.275491104507946 1.7113265243530047 0.23833498019713362
1.3591576331581015 0.10059063369035362 1.7198777903666471 0.36198102356341855 0.7629132651210478 2.3241649921353944 0.20178070789269564 0.16208668331707105
1.355148527622105 0.08885218293334025 1.5121586539753833 0.45546985200005274 0.6346897264757317 2.1118629253949743 1.8655850671139969 0.3173312263950885
1.3380124922035983 0.062964028022008 1.5821145797421563 0.155753173953233 0.4717219905143106 2.4641149678220544 1.4760322773677501 0.3763285964992338
1.3289799977978245 0.061810990049812574 1.770171224390829 0.2763827213379193 0.7840043655691222 1.8061202334757183 0.4865516911794124 0.1462667686097712
