mu sigma nu tau
1.3471074822112246 0.1502844862397814 4.07126933752734 14.230905611213137
1.477985127396995 0.24933896036514114 4.610233337290396 18.271276534848514
1.3702060328733092 0.1643867866555412 1.9238106259110817 9.253151440014701
1.4024341104273537 0.23513949054850522 5.9487479548832 6.505154598659805
1.3671150147027196 0.17118761462923876 2.146149111486801 10.387878004047817
1.4787515760013492 0.2556132178583143 4.966190932898794 13.751440605023213
1.436353999891672 0.2486381018174308 5.362087425861683 8.589406559522335
1.433884242276621 0.23276741371703713 6.618139924895187 19.513663560387315
1.4364377629197587 0.25168664650872347 5.790820827991887 7.8897292815884015
1.4613592988925839 0.2725337976925681 7.224875865763366 6.7708029130340535
1.4260723754835047 0.30839447079537285 7.786288478913505 3.5595845206316286
1.347813396844404 0.21680049358771894 4.395282305653172 3.403774704591759
1.3867544466359893 0.16418423736999396 7.406294497235416 15.191120876166144
1.3731174786969653 0.16136312985450352 7.673845414674171 8.285820018934293
1.3502795051778964 0.14044157253830722 7.6845223157099 13.830851240699507
1.4801849216857774 0.24660607301332502 5.446722707893289 12.352191484286976
1.4319383639397794 0.23993157987759534 4.829199410520876 3.9184474921297086
1.4773881949972871 0.27488256336872935 4.445935720378168 6.900954534437162
1.3999976511477423 0.1624989966894317 2.5166201853286756 11.05192715167592
1.3687278491709627 0.18466659096095409 7.645115788902392 13.466040464023092
1.3448730325790657 0.13945185475057076 5.537100681594346 11.435088128158489
1.4325064741766442 0.24871808580570104 4.794744872587891 7.680667568991559
1.4496068425021007 0.244807226412378 6.928979661780512 14.10208032903089
1.457900704759827 0.2216010108406396 6.561370957209335 14.940871287414211
1.4763223851910352 0.26916668074679745 5.9132854582435534 8.273759950036231
1.360039317851386 0.1846791352265117 7.371729751134057 8.19803529872857
1.4775442373410093 0.25116068147214476 4.168178046671374 10.683784870851348
